"streetID","dateRated","dateLastOverlay","overall","crack","patch","width"
12580951,"4/14","",4,3,1,27
12580952,"4/14","1988",5,2,2,48
12580954,"4/15","2002",8,3,5,24
12580955,"4/14","2001",6,3,4,31
12580956,"4/14","2002",4,2,2,48
12580957,"4/14","1987",6,3,3,40
12580958,"4/14","1989",5,2,4,36
12580959,"4/14","2002",6,3,4,48
12580960,"4/14","",6,3,5,25
12580961,"4/14","2002",7,4,4,27
12580962,"4/14","2002",6,3,5,27
12580963,"4/15","",7,3,5,24
12580964,"4/14","",6,3,2,24
12580965,"4/15","2002",7,3,5,27
12580966,"4/14","",6,3,5,25
12580967,"4/14","1994",6,3,4,34
12580968,"4/14","",5,3,2,25
12580969,"4/14","",6,3,4,24
12580970,"4/14","1993",4,2,2,36
12580971,"4/14","1989",5,3,2,27
12580972,"4/14","",6,3,4,24
12580973,"4/14","",6,3,3,24
12580974,"4/14","",5,3,3,27
12580975,"4/15","",7,3,5,24
12580976,"4/15","2002",6,3,5,29
12580977,"4/15","2002",6,3,5,29
12580978,"4/14","1993",4,2,2,36
12580979,"4/14","1989",5,3,1,27
12580980,"4/15","2002",6,3,4,29
12580981,"4/14","",5,3,3,27
12580982,"4/15","2002",7,3,5,24
12580983,"4/14","",7,3,5,24
12580984,"4/14","",7,3,5,24
12580985,"4/14","",6,3,3,24
12580986,"4/14","",6,3,3,24
12580987,"4/14","1994",7,3,4,34
12580988,"4/14","1988",5,3,1,25
12580989,"4/15","2002",6,3,3,29
12580990,"4/15","2002",6,3,4,29
12580991,"4/14","",5,3,3,24
12580992,"4/14","2002",6,3,3,29
12580993,"4/14","1988",5,3,1,25
12580994,"4/14","1994",6,3,2,34
12580995,"4/14","1988",5,3,1,25
12580996,"4/14","2000",7,3,4,27
12580997,"4/14","1989",4,2,1,25
12580998,"5/15","2004",7,4,4,40
12580999,"4/14","2009",8,4,4,25
12581000,"9/14","2002",8,3,4,46
12581001,"5/15","2004",7,3,4,40
12581003,"5/15","2004",7,3,4,40
12581004,"5/15","2004",7,3,4,40
12581005,"4/14","2013",8,4,5,40
12581006,"4/14","2002",3,2,2,35
12581007,"4/14","",6,3,5,NA
12581009,"4/14","2002",6,3,5,NA
12581010,"4/15","2001",8,4,5,29
12581011,"9/14","2014",10,5,5,36
12581012,"4/14","2002",3,2,2,35
12581013,"4/14","2013",8,4,5,40
12581014,"4/14","2013",8,4,5,40
12581015,"4/14","2013",8,4,5,40
12581018,"4/14","1988",7,4,3,18
12581019,"4/14","2013",8,4,5,40
12581020,"12/13","2013",10,5,5,40
12581021,"5/15","1992",5,3,3,27
12581023,"4/14","2003",6,4,3,33
12581025,"4/14","2003",6,4,3,33
12581026,"4/14","2005",6,3,4,32
12581028,"5/15","",4,2,4,0
12581037,"4/14","1988",6,3,3,NA
12581040,"4/14","1989",4,2,3,28
12581041,"4/14","1988",6,3,4,27
12581042,"4/14","1992",6,2,4,27
12581043,"5/15","1992",5,3,3,27
12581044,"5/15","",6,3,4,26
12581045,"4/14","1989",4,2,3,28
12581046,"5/15","",5,3,2,NA
12581047,"4/14","",6,3,5,26
12581048,"4/14","",5,2,5,27
12581050,"5/15","",6,3,3,26
12581052,"4/14","2001",7,3,4,28
12581054,"5/15","",5,3,4,27
12581056,"4/14","2001",7,3,4,28
12581057,"5/15","",5,3,4,27
12581058,"5/15","1992",5,3,3,27
12581059,"4/14","1989",5,3,3,28
12581060,"4/14","2001",6,3,4,28
12581061,"4/14","2001",6,3,4,28
12581062,"4/14","",6,3,3,21
12581063,"5/15","2004",6,4,4,27
12581064,"4/14","",7,2,5,NA
12581065,"4/14","2002",6,3,5,28
12581066,"4/14","1989",3,1,2,27
12581067,"4/14","",6,3,5,28
12581068,"4/14","",4,3,3,27
12581069,"4/15","1989",6,3,5,24
12581070,"12/13","2013",10,5,5,40
12581071,"12/13","2013",10,5,5,40
12581072,"5/15","",6,3,3,25
12581073,"12/13","2013",10,5,5,40
12581074,"12/13","2013",10,5,5,40
12581075,"12/13","2013",10,5,5,40
12581076,"4/15","1988",6,3,4,27
12581077,"12/13","2013",10,5,5,40
12581078,"4/14","1998",6,3,4,28
12581079,"4/14","1998",6,3,5,28
12581080,"4/14","1989",6,3,3,24
12581081,"4/14","",5,2,2,34
12581082,"4/14","2011",9,5,5,30
12581083,"4/14","1994",5,3,2,34
12581085,"12/13","2013",10,5,5,40
12581087,"4/14","2001",7,3,4,25
12581088,"12/13","2013",10,5,5,40
12581089,"12/13","2013",10,5,5,40
12581090,"12/13","2013",10,5,5,40
12581091,"5/15","",6,3,3,25
12581092,"4/14","1987",6,3,4,26
12581093,"4/14","1988",6,3,4,27
12581094,"4/14","1988",6,3,4,27
12581095,"4/14","1988",6,3,4,27
12581096,"4/14","1988",5,3,3,28
12581097,"4/14","1988",5,3,4,27
12581098,"5/15","",6,3,4,25
12581099,"5/15","1987",5,3,4,26
12581100,"1//1","2004",5,3,2,27
12581101,"5/15","",6,3,3,27
12581102,"5/15","1988",5,3,3,27
12581103,"5/15","",6,3,4,28
12581104,"5/15","",6,3,5,27
12581105,"5/15","",7,4,5,27
12581106,"4/14","1985",5,3,3,29
12581107,"10/13","2013",10,5,5,36
12581108,"4/14","1988",5,3,3,27
12581109,"4/14","1989",4,2,2,24
12581110,"4/14","",6,3,3,24
12581111,"4/14","",6,3,4,24
12581112,"5/15","1999",6,3,4,29
12581113,"5/15","2012",9,5,5,36
12581114,"5/15","2004",6,3,3,27
12581115,"5/15","2004",7,3,5,27
12581116,"4/14","",5,3,4,NA
12581117,"5/15","",6,3,4,26
12581118,"5/15","",5,3,3,27
12581120,"4/14","2002",6,3,4,48
12581121,"4/14","",5,3,4,27
12581123,"4/14","2002",6,3,4,48
12581124,"4/14","",8,4,4,35
12581125,"4/15","2002",7,3,5,27
12581126,"4/14","",5,3,3,23
12581127,"4/14","1989",4,2,3,23
12581128,"4/15","2002",7,3,5,27
12581130,"4/14","",8,4,5,35
12581131,"4/14","1999",6,3,4,28
12581132,"4/15","",6,3,5,27
12581134,"4/15","2001",7,3,5,30
12581135,"4/14","",8,4,5,35
12581136,"4/14","1997",7,3,4,23
12581137,"4/15","2005",7,3,5,27
12581138,"4/14","",6,3,4,26
12581139,"4/14","",8,4,5,35
12581140,"4/15","2002",6,3,4,26
12581141,"4/14","",7,4,4,35
12581142,"4/14","2005",5,2,4,24
12581143,"4/14","2005",5,2,4,24
12581144,"6/15","2002",5,2,3,25
12581145,"4/14","2005",6,3,4,24
12581146,"4/15","2002",6,2,4,18
12581147,"4/15","1993",6,2,3,24
12581150,"4/15","2002",8,3,5,29
12581151,"4/15","2002",8,3,5,29
12581152,"4/15","1997",7,4,5,28
12581155,"4/15","2002",7,3,4,29
12581157,"4/14","1997",7,3,4,23
12581160,"4/14","1997",7,3,5,23
12581161,"4/14","1997",7,4,4,23
12581162,"4/15","",6,3,4,24
12581163,"4/14","",6,3,4,26
12581164,"4/15","2005",7,3,5,24
12581165,"4/14","1997",7,3,4,23
12581166,"4/14","",4,2,2,26
12581167,"4/15","",7,3,4,27
12581168,"4/15","2002",6,3,4,26
12581169,"4/15","2005",8,4,5,24
12581170,"4/15","2005",8,4,5,24
12581171,"4/15","",7,3,4,27
12581173,"4/15","2002",6,3,3,22
12581174,"4/14","1988",6,3,4,22
12581177,"4/15","2002",7,3,5,23
12581179,"4/14","1993",4,2,4,21
12581180,"4/15","1997",7,3,5,23
12581186,"4/14","",8,4,4,35
12581187,"4/14","2001",6,3,5,24
12581188,"4/14","",8,3,5,35
12581189,"4/14","",7,3,5,35
12581190,"4/14","",7,3,4,35
12581193,"4/15","",6,3,5,27
12581194,"4/15","",6,3,5,27
12581195,"4/15","2002",5,2,4,22
12581197,"4/14","1997",6,3,5,23
12581198,"4/15","",6,3,5,27
12581199,"4/15","2002",7,3,5,26
12581200,"4/14","",5,3,3,27
12581201,"4/14","",5,3,3,27
12581204,"4/14","",5,2,5,NA
12581205,"4/15","2002",8,4,5,29
12581206,"4/15","2002",6,3,4,26
12581207,"4/15","2002",7,3,4,29
12581208,"4/15","2002",7,3,4,29
12581209,"4/14","1985",6,3,4,26
12581210,"4/14","",5,3,3,27
12581211,"4/14","",7,3,4,35
12581212,"4/14","",5,3,3,27
12581214,"4/14","1985",5,3,4,26
12581216,"4/15","2002",7,3,4,29
12581222,"4/14","2011",9,5,5,30
12581223,"4/14","1997",7,4,3,23
12581224,"4/14","1997",7,4,3,23
12581225,"4/14","",7,3,4,28
12581226,"4/14","",7,3,4,28
12581227,"4/15","1993",8,4,5,28
12581229,"12/13","2013",10,5,5,40
12581230,"12/13","2013",10,5,5,40
12581231,"4/14","1989",5,2,3,23
12581232,"4/14","",6,3,3,29
12581233,"12/13","2013",10,5,5,40
12581234,"12/13","2013",10,5,5,40
12581235,"4/14","",3,2,1,21
12581236,"4/14","1997",7,3,5,23
12581237,"4/15","2005",7,3,5,29
12581238,"4/15","2005",7,4,5,28
12581239,"4/14","",6,3,3,21
12581240,"4/14","2001",5,2,4,22
12581241,"4/14","",5,3,3,24
12581242,"4/15","2005",7,3,4,28
12581243,"12/13","2013",10,5,5,43
12581244,"4/14","1993",5,3,2,24
12581245,"12/13","2013",10,5,5,43
12581247,"12/13","2013",10,5,5,43
12581249,"4/14","",5,3,4,21
12581250,"4/14","",6,3,3,24
12581251,"4/14","",6,3,3,24
12581252,"12/13","2013",10,5,5,43
12581253,"12/13","2013",10,5,5,45
12581254,"12/13","2013",10,5,5,45
12581255,"4/14","",3,2,1,24
12581256,"4/14","",5,3,4,24
12581257,"4/14","",5,3,2,24
12581258,"4/14","2009",8,3,5,24
12581263,"5/15","",5,3,3,27
12581269,"4/14","1997",5,2,4,23
12581271,"4/14","1997",5,2,4,23
12581272,"4/15","2005",7,3,4,28
12581273,"4/15","2004",7,3,4,28
12581274,"4/14","1997",5,2,4,23
12581275,"4/15","2005",7,3,4,28
12581277,"4/15","2002",6,3,3,26
12581278,"4/14","1985",4,3,2,26
12581279,"4/15","2005",7,4,5,28
12581280,"4/15","2002",6,3,4,26
12581281,"4/15","2005",8,4,5,28
12581282,"4/14","1985",5,3,3,26
12581283,"4/14","",6,3,4,23
12581284,"4/14","",6,3,4,23
12581359,"5/15","",5,3,5,NA
12581361,"4/14","",6,3,3,21
12581407,"5/15","",5,3,3,25
12581408,"5/15","1987",5,3,3,26
12581409,"1/15","1988",5,3,4,27
12581410,"5/15","",5,3,3,28
12581422,"5/15","",4,2,3,29
12581423,"5/15","2012",8,4,5,36
13001123,"4/14","2011",8,4,5,30
13001148,"4/14","",6,4,2,NA
13001149,"4/14","1994",7,4,5,NA
13001159,"4/14","",4,2,4,NA
13001163,"4/15","",6,3,3,40
13001176,"4/15","",6,3,3,40
13001177,"4/14","1989",7,4,5,36
13001193,"4/14","",5,3,3,36
13001229,"4/14","2002",3,2,2,35
13001270,"4/15","1981",8,3,5,30
13001290,"4/15","",6,3,3,40
13001302,"4/15","1998",6,4,2,27
13001311,"4/15","1997",6,3,4,28
13001315,"4/15","1996",7,3,4,34
13001317,"4/15","1997",6,3,3,28
13001321,"4/15","",5,3,2,21
13001322,"4/15","2010",8,3,5,37
13001361,"4/14","2002",4,2,3,30
13001362,"4/14","2003",7,3,5,30
13001365,"4/15","2002",6,3,4,16
13001366,"4/15","1991",8,4,5,60
13001383,"4/15","",6,3,4,27
13001384,"4/15","2006",7,4,4,35
13001385,"4/14","1999",3,2,1,27
13001386,"4/14","1999",4,2,2,27
13001389,"4/14","",3,3,1,36
13001391,"4/14","1998",5,3,3,27
13001392,"4/14","2004",6,3,3,36
13001399,"4/15","1993",4,2,2,27
13001400,"4/14","",4,3,2,36
13001410,"4/15","",6,3,3,26
13001421,"5/15","2004",6,3,4,40
13001423,"4/14","2009",8,3,5,24
13001424,"4/14","2002",6,3,4,48
13001428,"4/14","2001",6,3,4,27
13001435,"5/15","",6,3,3,26
13001800,"4/15","",5,3,3,56
13001801,"4/14","",4,3,3,30
13001803,"4/14","",4,3,1,55
13001807,"4/14","1987",6,3,3,40
13001808,"4/14","1987",6,3,3,40
13001810,"4/14","1989",6,3,3,36
13001865,"4/15","2006",3,2,2,30
13001883,"4/14","",4,3,2,27
13001888,"5/14","",3,2,4,29
13001892,"4/14","",5,3,3,30
13001895,"4/14","2002",4,2,3,34
13001916,"5/14","1997",3,1,2,27
13001919,"11/13","2013",10,5,5,56
13001926,"5/14","1999",6,3,4,36
13001929,"6/15","1992",6,3,3,28
13001931,"5/14","",6,3,4,40
13001932,"3/15","2005",7,3,5,36
13001936,"6/15","",7,3,5,40
13001937,"5/14","",7,3,4,40
13001939,"5/14","",7,3,4,40
13001941,"5/14","1999",4,2,3,40
13001942,"5/14","1999",5,2,4,40
13001944,"5/14","",7,3,4,40
13001945,"5/14","2004",5,2,4,40
13001947,"5/14","2004",4,2,2,40
13001951,"6/15","1996",6,3,3,40
13001952,"6/15","1996",6,4,3,40
13001954,"6/15","1996",6,3,3,40
13001956,"6/15","1996",5,3,2,40
13001959,"6/15","1996",6,3,3,40
13001961,"5/14","2005",8,3,5,40
13001962,"4/14","",4,2,2,35
13001963,"4/14","",6,3,3,42
13001964,"6/15","2004",6,3,3,40
13001967,"5/14","",4,3,2,29
13001971,"4/14","2001",7,4,4,34
13001972,"6/15","1998",6,3,3,36
13001973,"5/14","2004",8,4,5,40
13002015,"5/14","2005",7,4,3,82
13002017,"5/14","2005",7,4,3,82
13002018,"5/14","2005",7,4,3,82
13002032,"5/14","2005",7,4,3,82
13002046,"3/15","1990",7,3,4,36
13002068,"5/14","1989",5,2,5,28
13002070,"5/14","2004",6,3,4,35
13002071,"5/14","1998",3,2,2,20
13002072,"3/15","1987",6,3,3,36
13002073,"5/14","2004",8,4,4,24
13002074,"3/15","2002",4,2,2,25
13002083,"3/15","",5,3,2,40
13002085,"3/15","",5,2,4,40
13002086,"5/14","2011",9,5,5,30
13002087,"3/15","",8,4,5,40
13002092,"3/15","1998",6,4,2,29
13002094,"5/14","2004",6,3,4,35
13002098,"6/15","",7,3,4,26
13002101,"3/15","1998",6,4,3,27
13002102,"3/15","",7,3,4,30
13002104,"5/14","2001",5,3,4,40
13002105,"6/15","1994",4,3,1,27
13002106,"6/15","1995",6,3,4,31
13002107,"4/15","",5,3,2,27
13002109,"6/15","",7,3,4,25
13002110,"5/14","2001",6,3,4,40
13002112,"5/14","2001",6,3,4,40
13002113,"6/15","1995",6,3,5,18
13002114,"4/15","2002",5,3,1,40
13002115,"4/15","1998",5,4,2,40
13002116,"5/14","2001",5,2,4,40
13002117,"5/14","2001",5,2,3,40
13002120,"3/15","2004",6,3,2,30
13002122,"3/15","",5,2,5,21
13002123,"3/15","2002",4,2,4,30
13002124,"4/14","",6,2,5,28
13002127,"5/14","2005",7,4,4,30
13002128,"3/15","",8,4,5,25
13002129,"3/15","1996",6,4,3,30
13002130,"3/15","",6,4,2,30
13002132,"3/14","",5,3,3,30
13002136,"3/14","2002",5,3,3,34
13002140,"4/14","2009",8,5,4,26
13002150,"3/14","2005",7,3,4,30
13002170,"4/14","2002",6,3,3,25
13002178,"6/14","2002",4,2,4,NA
13002179,"6/14","2005",6,4,2,27
13002180,"6/14","1990",4,3,2,31
13002181,"3/15","2000",6,3,5,28
13002183,"9/14","2012",7,4,4,34
13002186,"3/15","2002",7,3,5,30
13002300,"6/14","1994",5,3,3,24
13002302,"4/15","2008",7,4,4,35
13002306,"4/15","2008",8,4,5,34
13002308,"4/15","1996",6,3,3,74
13002309,"4/15","1996",6,3,3,74
13002310,"4/15","1996",6,3,3,74
13002336,"4/15","",3,2,2,35
13002344,"3/15","2013",8,5,4,58
13002345,"4/14","",4,2,2,27
13002346,"4/14","2004",8,4,4,51
13002351,"4/14","1986",5,3,2,27
13002353,"4/14","",7,4,4,NA
13002356,"6/14","1995",6,3,3,NA
13002360,"6/14","1991",6,4,2,30
13002364,"6/14","",3,2,1,25
13002367,"6/14","1990",5,3,1,NA
13002371,"6/14","1990",5,3,1,NA
13002373,"4/15","1998",5,3,2,27
13002376,"6/14","1991",5,3,2,30
13002381,"4/14","2001",5,3,3,56
13002384,"4/14","2003",6,3,3,30
13002401,"4/14","2000",6,3,3,56
13002402,"3/15","2013",8,4,4,58
13002405,"6/14","1991",5,2,3,30
13002500,"4/15","2002",5,2,3,56
13002502,"4/14","1997",6,3,2,56
13002503,"4/14","1997",6,3,2,56
13002505,"6/15","2015",10,5,5,30
13002508,"4/15","1993",3,2,2,35
13002509,"4/15","1987",5,4,2,40
13002516,"4/15","1987",5,4,2,40
13002517,"4/14","2000",6,3,3,27
13002520,"4/14","1983",5,3,2,45
13002524,"4/15","",5,3,1,45
13002525,"4/15","",5,3,1,45
13006012,"4/15","",7,4,5,27
13006016,"4/15","",8,4,5,59
13006020,"6/15","",4,2,3,31
13006030,"4/15","2004",5,3,2,27
13006090,"5/14","1985",5,2,4,46
13006125,"4/14","2002",3,2,2,35
13006126,"4/14","2002",3,2,2,35
13006127,"4/14","2002",3,2,2,35
13006472,"6/14","1995",6,3,4,30
13006926,"4/14","2002",7,3,5,27
13006931,"5/15","2007",7,4,3,24
13006958,"5/14","",5,3,3,26
13007064,"4/14","2002",7,3,5,40
13007065,"4/14","2002",8,4,4,40
13007066,"4/14","2005",8,4,4,40
13007069,"6/15","2015",10,5,5,30
13008070,"6/14","1993",6,3,3,25
13008612,"5/14","1993",5,3,3,30
13008622,"6/15","2015",10,5,5,30
13008632,"4/14","2011",6,3,3,60
13008640,"4/15","2004",7,4,4,40
13008649,"4/15","2004",7,4,4,40
13008653,"4/15","",6,3,4,21
13008716,"4/15","2010",8,5,4,45
13009597,"4/14","2005",7,3,4,42
13009743,"4/14","2005",7,4,5,36
13009781,"4/14","1991",8,4,4,30
13009783,"3/15","1996",8,4,5,74
13009786,"6/14","1990",5,3,1,NA
13009789,"6/14","",6,3,4,NA
13009790,"6/14","",6,3,4,NA
13009802,"4/15","",5,3,2,23
13009803,"4/15","",5,3,2,27
13009825,"5/15","2006",8,4,5,18
13009826,"3/14","",3,2,3,34
13009828,"6/14","2001",6,3,3,28
13009832,"4/14","",4,2,2,35
13010189,"4/15","2000",6,3,4,33
13010191,"4/15","2000",6,3,4,33
13010277,"5/15","",7,3,4,40
13010278,"5/15","1990",3,2,3,20
13010279,"5/15","2000",7,4,3,40
13010281,"5/15","2000",5,2,3,40
13010282,"5/15","1999",6,3,4,21
13010284,"5/15","2000",6,3,2,40
13010285,"5/15","2000",6,3,2,40
13010288,"5/15","1983",5,2,3,36
13010289,"5/15","1983",5,2,3,36
13010290,"5/15","2000",6,3,4,31
13010291,"5/15","1983",5,2,3,36
13010293,"4/14","1997",6,3,4,31
13010337,"9/14","1998",6,3,4,46
13010338,"9/14","1998",6,3,4,46
13010339,"4/14","1997",7,3,5,36
13010341,"9/14","2002",8,3,4,46
13010342,"9/14","2002",8,3,4,46
13010343,"4/14","2009",8,5,4,25
13010344,"4/14","1997",6,3,5,36
13010345,"4/14","1997",8,3,5,36
13010346,"4/14","",3,2,1,25
13010348,"5/15","2004",7,4,4,40
13010350,"5/15","2004",7,3,4,40
13010362,"6/14","1987",5,3,4,33
13010364,"4/15","1996",6,2,4,36
13010365,"4/15","1996",6,2,4,36
13010394,"5/14","1984",3,3,1,30
13010395,"5/14","1984",3,3,1,30
13010396,"5/14","1984",3,3,1,30
13010397,"5/14","1984",3,3,1,30
13010427,"4/15","1996",5,3,2,27
13010428,"6/14","2003",8,4,4,30
13010429,"4/15","",4,2,3,25
13010436,"4/15","1995",4,2,3,31
13010437,"4/15","1995",4,2,3,31
13010438,"6/14","2004",6,3,3,30
13010439,"6/14","2005",7,3,4,36
13010440,"6/14","2004",6,3,3,30
13010441,"4/15","1999",6,3,4,31
13010442,"4/15","2001",7,3,5,40
13010443,"4/15","1999",5,2,3,30
13010444,"4/15","2007",8,4,4,50
13010994,"3/15","",6,3,4,40
13010995,"3/15","1998",5,3,2,30
13010996,"5/14","1999",3,2,2,27
13010997,"6/15","1997",6,3,3,30
13010998,"6/15","1997",6,3,3,30
13010999,"6/15","2002",5,2,3,30
13011000,"6/15","2002",7,4,4,28
13011005,"6/15","2004",5,2,2,31
13011006,"6/15","2002",5,3,3,30
13011007,"6/15","2002",5,2,3,30
13011009,"6/15","2000",6,3,3,36
13011010,"6/15","2000",6,3,3,36
13011011,"6/15","1996",6,3,3,40
13011012,"6/15","2000",5,2,3,36
13011020,"6/15","1996",6,3,3,40
13011021,"5/14","1989",6,2,4,25
13011025,"5/14","1988",5,3,4,26
13011034,"5/14","1986",6,3,3,36
13011119,"6/15","2004",6,2,4,36
13011121,"6/15","2004",5,2,3,36
13011122,"11/13","2013",10,5,5,56
13011125,"6/15","2004",5,3,4,23
13011126,"6/15","2004",5,3,4,23
13011127,"6/15","2004",5,3,4,23
13011128,"6/15","2004",6,2,4,22
13011129,"6/15","2004",5,3,4,23
13011130,"6/15","1988",5,3,4,23
13011132,"5/14","1988",4,2,4,35
13011133,"5/14","",7,4,4,27
13011134,"5/14","1996",7,3,5,29
13011135,"6/15","2004",6,2,4,22
13011136,"6/15","1998",6,3,4,36
13011137,"5/14","",7,3,5,NA
13011139,"6/15","2004",6,3,3,21
13011140,"6/15","2004",6,3,3,21
13011141,"6/15","2004",6,3,3,21
13011143,"5/14","",5,3,3,30
13011144,"5/14","",5,3,3,30
13011145,"6/15","2004",6,3,3,21
13011146,"6/15","2004",6,3,4,35
13011147,"5/14","",7,4,4,27
13011148,"3/06","1999",7,3,4,30
13011149,"5/14","",7,3,5,27
13011150,"5/14","1999",6,3,4,30
13011156,"11/13","2013",10,5,5,56
13011157,"4/14","1987",6,3,3,40
13011158,"4/14","1987",6,3,3,40
13011164,"4/15","1999",7,4,4,56
13011166,"5/14","2011",9,5,5,34
13011167,"5/14","2011",9,5,5,34
13011168,"5/14","2011",9,5,5,34
13011304,"4/14","1998",4,2,2,24
13011307,"5/15","2000",7,3,4,32
13011308,"4/14","2001",7,3,4,25
13011309,"5/15","2000",5,2,3,32
13011310,"5/15","2000",5,2,3,32
13011311,"4/14","1987",5,2,3,24
13011417,"5/15","2000",6,3,3,24
13011430,"4/15","1996",5,3,2,27
13011464,"6/14","1991",6,3,3,28
13011467,"6/15","2006",8,4,4,27
13011483,"4/14","1994",5,2,2,24
13011484,"4/14","2002",6,3,3,25
13011485,"4/14","1994",5,2,2,24
13011486,"4/14","1994",5,2,2,24
13011487,"3/15","2002",5,3,2,36
13011515,"3/15","1990",5,3,3,32
13011518,"5/14","2001",5,3,3,40
13011658,"5/14","2001",5,2,3,27
13011659,"5/14","2001",5,2,3,27
13011661,"5/14","2002",4,2,3,27
13011662,"5/14","",5,3,4,29
13011663,"6/15","2004",4,3,2,27
13011664,"5/14","",4,2,3,27
13011690,"5/14","1997",7,3,4,30
13011693,"5/14","",5,5,2,27
13011694,"5/14","",6,2,3,27
13011736,"3/15","1998",6,3,3,29
13011809,"4/14","2011",9,5,5,30
13011838,"4/14","1990",5,2,2,30
13011856,"4/14","1988",5,2,3,38
13012112,"5/14","",3,2,1,0
13012208,"4/14","",7,3,4,28
13012209,"4/14","",7,3,4,28
13012210,"4/14","1997",7,4,3,23
13012211,"4/15","2002",7,3,5,27
13012212,"4/14","",5,3,3,23
13012213,"4/14","",5,3,3,23
13012236,"4/15","2002",7,3,4,29
13012237,"4/15","2002",7,3,4,29
13012239,"4/14","1997",7,3,5,23
13012242,"4/14","",6,3,3,21
13012243,"4/14","",5,3,3,24
13012244,"4/15","2005",7,3,5,29
13012245,"4/15","2005",7,3,5,29
13012246,"4/14","",3,2,1,21
13012247,"4/14","",5,3,3,24
13012248,"4/14","",6,3,3,21
13012249,"4/14","",6,3,3,21
13012287,"5/15","1988",4,2,2,NA
13012323,"5/15","1987",4,2,2,25
13012326,"4/15","2006",8,4,5,35
13012327,"4/14","2006",7,4,4,36
13012328,"4/14","",5,2,4,40
13012329,"4/14","",3,3,1,36
13012330,"4/14","",3,3,1,36
13012332,"4/14","",5,2,4,40
13012334,"4/14","",5,2,4,40
13012342,"4/14","1999",7,4,4,25
13012400,"4/15","2000",7,3,4,27
13012404,"4/14","2003",6,3,4,40
13012405,"4/15","",6,3,3,27
13012406,"4/15","",6,3,4,27
13012410,"4/15","1998",6,3,4,28
13012484,"4/14","1998",6,3,3,41
13012485,"4/14","1998",6,3,3,41
13012486,"4/15","1998",6,2,4,27
13012487,"4/14","1998",5,3,3,41
13012488,"4/15","1998",6,3,4,26
13012507,"4/15","2004",7,3,5,35
13012508,"6/14","",5,3,2,30
13012509,"4/15","1996",8,4,5,74
13012510,"4/15","2007",8,4,4,50
13012518,"5/15","2000",4,2,3,32
13012520,"6/15","1997",6,3,3,30
13012521,"5/14","2003",6,3,4,40
13012650,"5/15","1983",5,2,3,36
13012788,"5/14","1992",5,3,3,NA
13012851,"6/14","2003",5,3,3,30
13012872,"4/15","2008",8,3,5,30
13012948,"5/14","2001",6,3,4,40
13012949,"5/14","2003",7,3,5,24
13012950,"5/14","2003",6,2,4,27
13012951,"5/14","2001",4,2,3,20
13012952,"5/14","2001",4,2,4,20
13012955,"5/14","2001",6,3,4,40
13012956,"6/15","2004",6,3,3,25
13012959,"6/15","2008",5,3,3,40
13012963,"6/14","2005",6,4,2,27
13012969,"3/15","2002",5,3,2,30
13012977,"4/15","1998",4,2,2,30
13012978,"4/15","1993",3,2,2,35
13012979,"5/14","",5,4,2,36
13013093,"3/14","1996",7,4,4,36
13013095,"6/14","2005",6,3,2,36
13013096,"4/15","2004",7,4,4,36
13013097,"4/15","2004",7,4,4,36
13013120,"4/14","1999",6,3,5,46
13013121,"3/15","2004",7,4,2,30
13013126,"3/15","2005",8,4,4,32
13013128,"3/15","2004",7,3,3,36
13013130,"4/14","",6,3,3,34
13013131,"4/14","2005",8,4,4,34
13013133,"3/15","2004",7,3,4,36
13013140,"4/15","2007",8,5,3,30
13013141,"10/13","2013",10,5,5,30
13013142,"4/15","2002",8,4,5,34
13013143,"6/14","1995",6,3,3,NA
13013151,"6/14","",5,3,3,19
13013153,"4/15","2004",6,3,4,36
13013154,"4/15","2004",7,4,4,36
13013155,"4/15","2004",7,4,4,36
13013164,"4/15","2006",8,4,3,34
13013186,"4/14","",2,1,2,32
13013188,"4/14","",2,1,2,32
13013207,"4/15","1992",4,2,2,38
13013219,"5/14","2004",5,3,3,40
13013240,"5/14","1992",6,3,2,25
13013241,"6/15","",5,2,3,28
13013242,"6/15","",6,3,3,26
13013243,"5/14","1997",6,3,4,27
13013245,"5/14","2004",4,2,2,40
13013246,"5/14","2011",8,4,5,36
13013247,"5/14","1999",4,2,2,27
13013248,"5/14","",4,2,4,30
13013250,"6/15","2002",6,3,3,28
13013251,"6/15","2000",6,3,3,36
13013253,"6/15","2000",6,3,3,36
13013254,"5/14","1999",4,2,4,27
13013255,"5/14","1992",5,3,2,34
13013256,"5/14","1996",2,1,3,27
13013257,"5/14","",4,2,2,27
13013344,"4/14","1988",5,3,3,35
13016171,"5/15","2004",6,3,4,40
13016175,"4/15","2001",4,2,1,65
13016310,"4/14","",4,2,4,NA
13016322,"4/14","",8,4,5,36
13016354,"4/14","2011",8,4,5,30
13016355,"4/15","2004",6,3,4,25
13016421,"4/15","1996",8,4,5,74
13016560,"5/14","2003",6,3,4,40
13016716,"5/15","2006",8,4,5,18
13016734,"5/14","2005",7,4,4,85
13016736,"5/14","2005",7,4,4,85
13017196,"3/15","2004",7,3,4,36
13017197,"3/14","2005",6,3,3,30
13017201,"5/14","1992",5,3,3,NA
13017208,"4/14","2004",5,3,3,35
13017236,"5/14","2001",4,2,3,20
13017345,"4/15","2010",8,5,4,45
13017348,"4/14","2011",7,4,3,36
13017349,"4/14","2011",7,4,3,36
13017590,"6/15","2006",7,4,3,27
